,Sparsity,Proximity,Constraint_Violation,Redundancy,y-Nearest-Neighbours-Probability,y-Nearest-Neighbours-Distance,Time_taken,y-Nearest-Neighbours-Manifold-Distance,Sphere-Manifold-Distance,Success_Rate,Average_Time,y-Nearest-Neighbours
94,10.0,5.466158339663176,1.0,12.0,1.0,6.0,5.847069982002722,0.6281379572552224,0.4059161234036816,,,
95,,,,,,,5.791961413007812,,,,,
96,,,,,,,5.707543103999342,,,,,
97,,,,,,,5.748021747000166,,,,,
98,,,,,,,5.656731886003399,,,,,
99,,,,,,,5.702211027994053,,,,,
100,,,,,,,5.747146558001987,,,,,
101,,,,,,,5.679170200994122,,,,,
102,,,,,,,5.71861645700119,,,,,
103,,,,,,,5.687877860997105,,,,,
104,,,,,,,5.6642183320072945,,,,,
105,,,,,,,5.822799266999937,,,,,
106,,,,,,,5.843093736999435,,,,,
107,,,,,,,5.694700812004157,,,,,
108,,,,,,,5.678084697996383,,,,,
109,,,,,,,5.727446590986801,,,,,
110,,,,,,,5.787928001998807,,,,,
111,,,,,,,5.659652602000278,,,,,
112,,,,,,,5.7410529629996745,,,,,
113,,,,,,,5.666738449013792,,,,,
114,,,,,,,5.667214829009026,,,,,
115,,,,,,,5.675275702000363,,,,,
116,,,,,,,5.884057290008059,,,,,
117,,,,,,,5.756141033998574,,,,,
118,,,,,,,5.788015234997147,,,,,
119,,,,,,,5.798358946994995,,,,,
120,,,,,,,5.688701855004183,,,,,
121,,,,,,,5.686637245002203,,,,,
122,,,,,,,5.622385191993089,,,,,
123,,,,,,,5.746951733002788,,,,,
124,,,,,,,5.685466345996247,,,,,
125,,,,,,,5.653336036004475,,,,,
126,,,,,,,5.731328665002366,,,,,
127,,,,,,,6.095039428008022,,,,,
128,,,,,,,5.679034979999415,,,,,
129,,,,,,,5.705652710996219,,,,,
130,,,,,,,5.660661155998241,,,,,
131,,,,,,,5.719372583000222,,,,,
132,,,,,,,5.917911597993225,,,,,
133,,,,,,,5.638317838005605,,,,,
134,,,,,,,5.8383258290123194,,,,,
135,,,,,,,5.6494830589945195,,,,,
136,,,,,,,5.679902757998207,,,,,
137,,,,,,,6.187674624990905,,,,,
138,,,,,,,5.718414852992282,,,,,
139,,,,,,,6.163902888001758,,,,,
140,,,,,,,5.709693605997018,,,,,
141,,,,,,,5.632237840007292,,,,,
142,,,,,,,5.779046992000076,,,,,
143,,,,,,,5.7072704680031165,,,,,
144,,,,,,,5.730144888002542,,,,,
145,,,,,,,5.7889198799966834,,,,,
146,,,,,,,5.643437999999151,,,,,
147,,,,,,,5.816431019004085,,,,,
148,,,,,,,5.906999734012061,,,,,
149,,,,,,,5.911629872993217,,,,,
150,,,,,,,5.78483772900654,,,,,
151,,,,,,,5.6876335039996775,,,,,
152,,,,,,,5.759126136006671,,,,,
153,,,,,,,5.741438808006933,,,,,
154,,,,,,,5.66222052500234,,,,,
155,,,,,,,5.815468881002744,,,,,
156,,,,,,,5.735979491000762,,,,,
157,,,,,,,5.727872911011218,,,,,
158,,,,,,,5.889595957996789,,,,,
159,,,,,,,5.742863220992149,,,,,
160,,,,,,,5.894744746008655,,,,,
161,,,,,,,7.162746993999463,,,,,
162,,,,,,,6.727791749988683,,,,,
163,,,,,,,5.77032171699102,,,,,
164,,,,,,,5.811421063001035,,,,,
165,,,,,,,5.789391866986989,,,,,
166,,,,,,,5.712839100000565,,,,,
167,,,,,,,5.752544866991229,,,,,
168,,,,,,,5.86111430200981,,,,,
169,,,,,,,5.868368878989713,,,,,
170,,,,,,,5.659583029002533,,,,,
171,,,,,,,5.740713521998259,,,,,
172,,,,,,,5.777686538000125,,,,,
173,,,,,,,5.72256441799982,,,,,
174,,,,,,,5.667381537001347,,,,,
175,,,,,,,5.774953968997579,,,,,
176,,,,,,,5.7208988450001925,,,,,
177,,,,,,,5.6747963200032245,,,,,
178,,,,,,,5.953803069001879,,,,,
179,,,,,,,5.85031012800755,,,,,
180,,,,,,,5.741902173002018,,,,,
181,,,,,,,5.734124079986941,,,,,
182,,,,,,,5.656305852011428,,,,,
183,,,,,,,5.721183280998957,,,,,
184,,,,,,,5.930473579996033,,,,,
185,,,,,,,5.739712993003195,,,,,
186,,,,,,,5.751568210995174,,,,,
187,,,,,,,5.817262288997881,,,,,
188,,,,,,,5.941752252998413,,,,,
189,,,,,,,5.887047006995999,,,,,
190,,,,,,,5.733446953003295,,,,,
191,,,,,,,5.680543059002957,,,,,
192,,,,,,,5.729339625991997,,,,,
193,,,,,,,5.864826425007777,,,,,
194,,,,,,,5.842288754996844,,,,,
195,,,,,,,5.7934260979964165,,,,,
196,,,,,,,6.363587638013996,,,,,
197,,,,,,,5.651576860997011,,,,,
198,,,,,,,5.685243226005696,,,,,
199,,,,,,,5.859787993002101,,,,,
200,,,,,,,5.789686183008598,,,,,
201,,,,,,,5.791951191000408,,,,,
202,,,,,,,5.674154346008436,,,,,
203,,,,,,,5.714316468001925,,,,,
204,,,,,,,5.687302368998644,,,,,
205,,,,,,,5.666723025991814,,,,,
206,,,,,,,5.769867937997333,,,,,
207,,,,,,,6.139335854997626,,,,,
208,,,,,,,5.681406221003272,,,,,
209,,,,,,,5.794510471008834,,,,,
210,,,,,,,6.021618565995595,,,,,
211,,,,,,,5.662433471006807,,,,,
212,,,,,,,5.663896075988305,,,,,
213,,,,,,,5.672936845003278,,,,,
214,,,,,,,5.722990039008437,,,,,
215,,,,,,,5.763200200992287,,,,,
216,,,,,,,5.788591625998379,,,,,
217,,,,,,,5.693258402010542,,,,,
218,,,,,,,5.740169816999696,,,,,
219,,,,,,,5.711118199003977,,,,,
220,,,,,,,6.217508371002623,,,,,
221,,,,,,,5.7885580039874185,,,,,
222,,,,,,,5.798639179003658,,,,,
223,,,,,,,5.687805997004034,,,,,
224,,,,,,,5.72998777499015,,,,,
225,,,,,,,5.766662552006892,,,,,
226,,,,,,,5.6699670819944,,,,,
227,,,,,,,5.692563528995379,,,,,
228,,,,,,,5.7383492840017425,,,,,
229,,,,,,,5.66913051699521,,,,,
230,,,,,,,5.879379099991638,,,,,
231,,,,,,,5.842807057997561,,,,,
232,,,,,,,5.670007183987764,,,,,
233,,,,,,,5.645817958007683,,,,,
234,,,,,,,5.6501325010031,,,,,
235,,,,,,,5.6668178039981285,,,,,
236,,,,,,,5.915622008993523,,,,,
237,,,,,,,5.961967158000334,,,,,
238,,,,,,,5.677732566007762,,,,,
239,,,,,,,5.632356379006524,,,,,
240,,,,,,,5.785526082996512,,,,,
241,,,,,,,5.865243428008398,,,,,
242,,,,,,,5.725616504001664,,,,,
243,,,,,,,5.73761141000432,,,,,
244,,,,,,,5.769536532010534,,,,,
245,,,,,,,5.691590556001756,,,,,
246,,,,,,,5.703376812001807,,,,,
247,,,,,,,5.665554070001235,,,,,
248,,,,,,,5.8852277000114555,,,,,
249,,,,,,,5.7273496620036894,,,,,
250,,,,,,,6.388003177999053,,,,,
251,,,,,,,7.001029215010931,,,,,
252,,,,,,,7.325116042004083,,,,,
253,,,,,,,7.303241205998347,,,,,
254,,,,,,,6.975080240998068,,,,,
255,,,,,,,6.381637048005359,,,,,
256,,,,,,,6.481387958992855,,,,,
257,,,,,,,5.975618490003399,,,,,
258,,,,,,,5.9978788570006145,,,,,
259,,,,,,,5.994811945012771,,,,,
260,,,,,,,6.117354612011695,,,,,
261,,,,,,,6.089801441994496,,,,,
262,,,,,,,6.03202468600648,,,,,
263,,,,,,,6.081453457009047,,,,,
264,,,,,,,6.160916057997383,,,,,
265,,,,,,,6.053575373996864,,,,,
266,,,,,,,6.310824165993836,,,,,
267,,,,,,,6.167719240009319,,,,,
268,,,,,,,6.074322011001641,,,,,
269,,,,,,,6.009192606987199,,,,,
270,,,,,,,6.192870019003749,,,,,
271,,,,,,,5.989969817004749,,,,,
272,,,,,,,6.04637655398983,,,,,
273,,,,,,,6.024782243010122,,,,,
274,,,,,,,5.981849484000122,,,,,
275,,,,,,,6.007227281006635,,,,,
276,,,,,,,6.137381655003992,,,,,
277,,,,,,,5.874981732995366,,,,,
278,,,,,,,5.912659595996956,,,,,
279,,,,,,,5.974388985996484,,,,,
280,,,,,,,6.410695351005415,,,,,
281,,,,,,,6.157632538990583,,,,,
282,,,,,,,6.155078481999226,,,,,
283,,,,,,,5.9961870050028665,,,,,
284,,,,,,,6.0226651830016635,,,,,
285,,,,,,,6.068922753998777,,,,,
286,,,,,,,6.016537206000066,,,,,
287,,,,,,,6.12157652300084,,,,,
288,,,,,,,5.95743740699254,,,,,
289,,,,,,,6.212081536010373,,,,,
290,,,,,,,6.017408373998478,,,,,
291,,,,,,,5.975170221005101,,,,,
292,,,,,,,5.931342244002735,,,,,
293,,,,,,,6.287278169998899,,,,,
294,,,,,,,5.9487819990026765,,,,,
295,,,,,,,6.00062106999394,,,,,
296,,,,,,,6.025045907008462,,,,,
297,,,,,,,6.1230092869955115,,,,,
298,,,,,,,6.029243161989143,,,,,
299,,,,,,,6.255563554994296,,,,,
300,,,,,,,6.109334111009957,,,,,
301,,,,,,,6.048762164005893,,,,,
302,,,,,,,5.981030707000173,,,,,
303,,,,,,,5.92517641899758,,,,,
304,,,,,,,6.049948454994592,,,,,
305,,,,,,,6.175919873989187,,,,,
306,,,,,,,6.059626114991261,,,,,
307,,,,,,,6.007584513994516,,,,,
308,,,,,,,5.948238753990154,,,,,
309,,,,,,,6.183113252001931,,,,,
310,,,,,,,5.92993535300775,,,,,
311,,,,,,,6.0945679689903045,,,,,
312,,,,,,,5.944221416997607,,,,,
313,,,,,,,6.626848220010288,,,,,
314,,,,,,,5.965679600994918,,,,,
315,,,,,,,6.4245545669982675,,,,,
316,,,,,,,6.018211448012153,,,,,
317,,,,,,,5.907708978993469,,,,,
318,,,,,,,5.993130456990912,,,,,
319,,,,,,,6.090175111006829,,,,,
320,,,,,,,5.995400288011297,,,,,
321,,,,,,,6.147396159998607,,,,,
322,,,,,,,6.003165090005496,,,,,
323,,,,,,,5.96397301700199,,,,,
324,,,,,,,6.005080853996333,,,,,
325,,,,,,,6.079060607007705,,,,,
326,,,,,,,5.977908920001937,,,,,
327,,,,,,,6.076437893992988,,,,,
328,,,,,,,6.082170820998726,,,,,
329,,,,,,,6.223687567995512,,,,,
330,,,,,,,6.092693637998309,,,,,
331,,,,,,,6.182436375005636,,,,,
332,,,,,,,6.12790230900282,,,,,
333,,,,,,,6.010244756995235,,,,,
334,,,,,,,5.93545100800111,,,,,
335,,,,,,,6.164947947007022,,,,,
336,,,,,,,6.094578851989354,,,,,
337,,,,,,,5.996565708992421,,,,,
338,,,,,,,6.0091449309984455,,,,,
339,,,,,,,6.294254587002797,,,,,
340,,,,,,,6.0418903220124776,,,,,
341,,,,,,,6.013670789994649,,,,,
